annee,bassin,cyclone_numero,date_debut,date_fin,fichier
2003,EP,1,2003-05-19T18:00:00,2003-05-26T12:00:00,TCPRIMED_v01r01-final_EP012003_env_s20030519180000_e20030526120000.nc
2003,EP,2,2003-06-17T00:00:00,2003-06-24T12:00:00,TCPRIMED_v01r01-final_EP022003_env_s20030617000000_e20030624120000.nc
2003,EP,3,2003-06-26T00:00:00,2003-06-28T18:00:00,TCPRIMED_v01r01-final_EP032003_env_s20030626000000_e20030628180000.nc
2003,EP,4,2003-07-06T06:00:00,2003-07-08T18:00:00,TCPRIMED_v01r01-final_EP042003_env_s20030706060000_e20030708180000.nc
2003,EP,5,2003-07-10T12:00:00,2003-07-16T00:00:00,TCPRIMED_v01r01-final_EP052003_env_s20030710120000_e20030716000000.nc
2003,EP,6,2003-07-17T18:00:00,2003-07-24T12:00:00,TCPRIMED_v01r01-final_EP062003_env_s20030717180000_e20030724120000.nc
2003,EP,7,2003-08-07T06:00:00,2003-08-13T00:00:00,TCPRIMED_v01r01-final_EP072003_env_s20030807060000_e20030813000000.nc
2003,EP,8,2003-08-09T06:00:00,2003-08-13T12:00:00,TCPRIMED_v01r01-final_EP082003_env_s20030809060000_e20030813120000.nc
2003,EP,9,2003-08-22T12:00:00,2003-08-27T18:00:00,TCPRIMED_v01r01-final_EP092003_env_s20030822120000_e20030827180000.nc
2003,EP,10,2003-08-28T06:00:00,2003-09-05T18:00:00,TCPRIMED_v01r01-final_EP102003_env_s20030828060000_e20030905180000.nc
2003,EP,11,2003-09-03T12:00:00,2003-09-10T06:00:00,TCPRIMED_v01r01-final_EP112003_env_s20030903120000_e20030910060000.nc
2003,EP,12,2003-09-13T18:00:00,2003-09-23T06:00:00,TCPRIMED_v01r01-final_EP122003_env_s20030913180000_e20030923060000.nc
2003,EP,13,2003-09-18T18:00:00,2003-09-26T00:00:00,TCPRIMED_v01r01-final_EP132003_env_s20030918180000_e20030926000000.nc
2003,EP,14,2003-10-01T18:00:00,2003-10-09T06:00:00,TCPRIMED_v01r01-final_EP142003_env_s20031001180000_e20031009060000.nc
2003,EP,15,2003-10-03T06:00:00,2003-10-08T00:00:00,TCPRIMED_v01r01-final_EP152003_env_s20031003060000_e20031008000000.nc
2003,EP,16,2003-10-20T12:00:00,2003-10-26T12:00:00,TCPRIMED_v01r01-final_EP162003_env_s20031020120000_e20031026120000.nc
2003,IO,1,2003-05-08T12:00:00,2003-05-19T18:00:00,TCPRIMED_v01r01-final_IO012003_env_s20030508120000_e20030519180000.nc
2003,IO,2,2003-11-10T12:00:00,2003-11-18T06:00:00,TCPRIMED_v01r01-final_IO022003_env_s20031110120000_e20031118060000.nc
2003,IO,3,2003-12-11T06:00:00,2003-12-16T06:00:00,TCPRIMED_v01r01-final_IO032003_env_s20031211060000_e20031216060000.nc
2003,SH,1,2002-09-05T12:00:00,2002-09-09T00:00:00,TCPRIMED_v01r01-final_SH012003_env_s20020905120000_e20020909000000.nc
2003,SH,2,2002-11-03T06:00:00,2002-11-13T00:00:00,TCPRIMED_v01r01-final_SH022003_env_s20021103060000_e20021113000000.nc
2003,SH,3,2002-11-14T18:00:00,2002-11-25T12:00:00,TCPRIMED_v01r01-final_SH032003_env_s20021114180000_e20021125120000.nc
2003,SH,4,2002-12-01T06:00:00,2002-12-05T12:00:00,TCPRIMED_v01r01-final_SH042003_env_s20021201060000_e20021205120000.nc
2003,SH,5,2002-12-22T06:00:00,2002-12-29T00:00:00,TCPRIMED_v01r01-final_SH052003_env_s20021222060000_e20021229000000.nc
2003,SH,6,2002-12-24T12:00:00,2003-01-01T06:00:00,TCPRIMED_v01r01-final_SH062003_env_s20021224120000_e20030101060000.nc
2003,SH,7,2002-12-25T00:00:00,2003-01-03T06:00:00,TCPRIMED_v01r01-final_SH072003_env_s20021225000000_e20030103060000.nc
2003,SH,8,2002-12-30T12:00:00,2003-01-09T12:00:00,TCPRIMED_v01r01-final_SH082003_env_s20021230120000_e20030109120000.nc
2003,SH,9,2003-01-06T12:00:00,2003-01-12T12:00:00,TCPRIMED_v01r01-final_SH092003_env_s20030106120000_e20030112120000.nc
2003,SH,10,2003-01-10T12:00:00,2003-01-15T12:00:00,TCPRIMED_v01r01-final_SH102003_env_s20030110120000_e20030115120000.nc
2003,SH,11,2003-01-21T00:00:00,2003-02-01T12:00:00,TCPRIMED_v01r01-final_SH112003_env_s20030121000000_e20030201120000.nc
2003,SH,12,2003-01-24T12:00:00,2003-02-05T00:00:00,TCPRIMED_v01r01-final_SH122003_env_s20030124120000_e20030205000000.nc
2003,SH,13,2003-01-25T06:00:00,2003-01-31T00:00:00,TCPRIMED_v01r01-final_SH132003_env_s20030125060000_e20030131000000.nc
2003,SH,14,2003-02-03T06:00:00,2003-02-13T00:00:00,TCPRIMED_v01r01-final_SH142003_env_s20030203060000_e20030213000000.nc
2003,SH,15,2003-02-04T18:00:00,2003-02-11T00:00:00,TCPRIMED_v01r01-final_SH152003_env_s20030204180000_e20030211000000.nc
2003,SH,16,2003-02-07T18:00:00,2003-02-15T12:00:00,TCPRIMED_v01r01-final_SH162003_env_s20030207180000_e20030215120000.nc
2003,SH,17,2003-02-09T06:00:00,2003-02-15T06:00:00,TCPRIMED_v01r01-final_SH172003_env_s20030209060000_e20030215060000.nc
2003,SH,18,2003-02-03T18:00:00,2003-02-14T12:00:00,TCPRIMED_v01r01-final_SH182003_env_s20030203180000_e20030214120000.nc
2003,SH,19,2003-02-24T12:00:00,2003-03-04T00:00:00,TCPRIMED_v01r01-final_SH192003_env_s20030224120000_e20030304000000.nc
2003,SH,20,2003-02-24T12:00:00,2003-03-01T18:00:00,TCPRIMED_v01r01-final_SH202003_env_s20030224120000_e20030301180000.nc
2003,SH,21,2003-03-01T06:00:00,2003-03-09T12:00:00,TCPRIMED_v01r01-final_SH212003_env_s20030301060000_e20030309120000.nc
2003,SH,22,2003-03-04T00:00:00,2003-03-15T06:00:00,TCPRIMED_v01r01-final_SH222003_env_s20030304000000_e20030315060000.nc
2003,SH,23,2003-03-03T18:00:00,2003-03-16T00:00:00,TCPRIMED_v01r01-final_SH232003_env_s20030303180000_e20030316000000.nc
2003,SH,24,2003-03-08T00:00:00,2003-03-13T00:00:00,TCPRIMED_v01r01-final_SH242003_env_s20030308000000_e20030313000000.nc
2003,SH,25,2003-03-08T18:00:00,2003-03-14T12:00:00,TCPRIMED_v01r01-final_SH252003_env_s20030308180000_e20030314120000.nc
2003,SH,26,2003-03-29T06:00:00,2003-04-08T18:00:00,TCPRIMED_v01r01-final_SH262003_env_s20030329060000_e20030408180000.nc
2003,SH,27,2003-04-13T00:00:00,2003-04-15T06:00:00,TCPRIMED_v01r01-final_SH272003_env_s20030413000000_e20030415060000.nc
2003,SH,28,2003-05-02T00:00:00,2003-05-10T18:00:00,TCPRIMED_v01r01-final_SH282003_env_s20030502000000_e20030510180000.nc
2003,SH,29,2003-06-04T00:00:00,2003-06-09T00:00:00,TCPRIMED_v01r01-final_SH292003_env_s20030604000000_e20030609000000.nc
2003,WP,1,2003-01-11T06:00:00,2003-01-21T12:00:00,TCPRIMED_v01r01-final_WP012003_env_s20030111060000_e20030121120000.nc
2003,WP,2,2003-04-08T06:00:00,2003-04-25T12:00:00,TCPRIMED_v01r01-final_WP022003_env_s20030408060000_e20030425120000.nc
2003,WP,3,2003-05-17T00:00:00,2003-05-20T12:00:00,TCPRIMED_v01r01-final_WP032003_env_s20030517000000_e20030520120000.nc
2003,WP,4,2003-05-18T00:00:00,2003-05-27T06:00:00,TCPRIMED_v01r01-final_WP042003_env_s20030518000000_e20030527060000.nc
2003,WP,5,2003-05-24T06:00:00,2003-05-30T18:00:00,TCPRIMED_v01r01-final_WP052003_env_s20030524060000_e20030530180000.nc
2003,WP,6,2003-05-31T00:00:00,2003-06-04T00:00:00,TCPRIMED_v01r01-final_WP062003_env_s20030531000000_e20030604000000.nc
2003,WP,7,2003-06-07T00:00:00,2003-06-20T00:00:00,TCPRIMED_v01r01-final_WP072003_env_s20030607000000_e20030620000000.nc
2003,WP,8,2003-07-14T12:00:00,2003-07-22T18:00:00,TCPRIMED_v01r01-final_WP082003_env_s20030714120000_e20030722180000.nc
2003,WP,9,2003-07-15T00:00:00,2003-07-25T12:00:00,TCPRIMED_v01r01-final_WP092003_env_s20030715000000_e20030725120000.nc
2003,WP,10,2003-07-30T18:00:00,2003-08-05T00:00:00,TCPRIMED_v01r01-final_WP102003_env_s20030730180000_e20030805000000.nc
2003,WP,11,2003-07-31T06:00:00,2003-08-10T00:00:00,TCPRIMED_v01r01-final_WP112003_env_s20030731060000_e20030810000000.nc
2003,WP,12,2003-08-14T00:00:00,2003-08-26T00:00:00,TCPRIMED_v01r01-final_WP122003_env_s20030814000000_e20030826000000.nc
2003,WP,13,2003-08-18T18:00:00,2003-08-20T18:00:00,TCPRIMED_v01r01-final_WP132003_env_s20030818180000_e20030820180000.nc
2003,WP,14,2003-08-27T12:00:00,2003-09-03T06:00:00,TCPRIMED_v01r01-final_WP142003_env_s20030827120000_e20030903060000.nc
2003,WP,15,2003-09-04T06:00:00,2003-09-13T12:00:00,TCPRIMED_v01r01-final_WP152003_env_s20030904060000_e20030913120000.nc
2003,WP,16,2003-09-17T06:00:00,2003-09-23T00:00:00,TCPRIMED_v01r01-final_WP162003_env_s20030917060000_e20030923000000.nc
2003,WP,17,2003-09-23T18:00:00,2003-09-30T06:00:00,TCPRIMED_v01r01-final_WP172003_env_s20030923180000_e20030930060000.nc
2003,WP,18,2003-10-06T00:00:00,2003-10-11T00:00:00,TCPRIMED_v01r01-final_WP182003_env_s20031006000000_e20031011000000.nc
2003,WP,19,2003-10-10T00:00:00,2003-10-13T00:00:00,TCPRIMED_v01r01-final_WP192003_env_s20031010000000_e20031013000000.nc
2003,WP,20,2003-10-18T12:00:00,2003-10-26T12:00:00,TCPRIMED_v01r01-final_WP202003_env_s20031018120000_e20031026120000.nc
2003,WP,21,2003-10-18T06:00:00,2003-10-31T12:00:00,TCPRIMED_v01r01-final_WP212003_env_s20031018060000_e20031031120000.nc
2003,WP,22,2003-10-21T00:00:00,2003-10-24T00:00:00,TCPRIMED_v01r01-final_WP222003_env_s20031021000000_e20031024000000.nc
2003,WP,23,2003-10-21T12:00:00,2003-10-28T12:00:00,TCPRIMED_v01r01-final_WP232003_env_s20031021120000_e20031028120000.nc
2003,WP,24,2003-10-28T18:00:00,2003-11-04T00:00:00,TCPRIMED_v01r01-final_WP242003_env_s20031028180000_e20031104000000.nc
2003,WP,25,2003-11-11T12:00:00,2003-11-19T12:00:00,TCPRIMED_v01r01-final_WP252003_env_s20031111120000_e20031119120000.nc
2003,WP,26,2003-11-14T12:00:00,2003-12-02T06:00:00,TCPRIMED_v01r01-final_WP262003_env_s20031114120000_e20031202060000.nc
2003,WP,27,2003-12-23T00:00:00,2003-12-27T18:00:00,TCPRIMED_v01r01-final_WP272003_env_s20031223000000_e20031227180000.nc
2004,AL,1,2004-07-31T18:00:00,2004-08-06T18:00:00,TCPRIMED_v01r01-final_AL012004_env_s20040731180000_e20040806180000.nc
2004,AL,2,2004-08-03T12:00:00,2004-08-14T00:00:00,TCPRIMED_v01r01-final_AL022004_env_s20040803120000_e20040814000000.nc
2004,AL,3,2004-08-09T12:00:00,2004-08-15T12:00:00,TCPRIMED_v01r01-final_AL032004_env_s20040809120000_e20040815120000.nc
2004,AL,4,2004-08-13T12:00:00,2004-08-24T18:00:00,TCPRIMED_v01r01-final_AL042004_env_s20040813120000_e20040824180000.nc
2004,AL,5,2004-08-13T18:00:00,2004-08-15T18:00:00,TCPRIMED_v01r01-final_AL052004_env_s20040813180000_e20040815180000.nc
2004,AL,6,2004-08-25T00:00:00,2004-09-10T18:00:00,TCPRIMED_v01r01-final_AL062004_env_s20040825000000_e20040910180000.nc
2004,AL,7,2004-08-27T12:00:00,2004-09-03T00:00:00,TCPRIMED_v01r01-final_AL072004_env_s20040827120000_e20040903000000.nc
2004,AL,8,2004-08-27T18:00:00,2004-08-31T12:00:00,TCPRIMED_v01r01-final_AL082004_env_s20040827180000_e20040831120000.nc
2004,AL,9,2004-09-02T18:00:00,2004-09-24T06:00:00,TCPRIMED_v01r01-final_AL092004_env_s20040902180000_e20040924060000.nc
2004,AL,10,2004-09-07T12:00:00,2004-09-10T12:00:00,TCPRIMED_v01r01-final_AL102004_env_s20040907120000_e20040910120000.nc
2004,AL,11,2004-09-13T18:00:00,2004-09-29T12:00:00,TCPRIMED_v01r01-final_AL112004_env_s20040913180000_e20040929120000.nc
2004,AL,12,2004-09-16T06:00:00,2004-09-28T00:00:00,TCPRIMED_v01r01-final_AL122004_env_s20040916060000_e20040928000000.nc
2004,AL,13,2004-09-19T18:00:00,2004-10-03T06:00:00,TCPRIMED_v01r01-final_AL132004_env_s20040919180000_e20041003060000.nc
2004,AL,14,2004-10-08T12:00:00,2004-10-11T06:00:00,TCPRIMED_v01r01-final_AL142004_env_s20041008120000_e20041011060000.nc
2004,AL,15,2004-10-10T00:00:00,2004-10-11T18:00:00,TCPRIMED_v01r01-final_AL152004_env_s20041010000000_e20041011180000.nc
2004,AL,16,2004-11-26T00:00:00,2004-12-05T12:00:00,TCPRIMED_v01r01-final_AL162004_env_s20041126000000_e20041205120000.nc
2004,CP,1,2004-07-04T00:00:00,2004-07-06T00:00:00,TCPRIMED_v01r01-final_CP012004_env_s20040704000000_e20040706000000.nc
2004,EP,1,2004-05-22T00:00:00,2004-05-26T00:00:00,TCPRIMED_v01r01-final_EP012004_env_s20040522000000_e20040526000000.nc
2004,EP,2,2004-07-02T12:00:00,2004-07-05T00:00:00,TCPRIMED_v01r01-final_EP022004_env_s20040702120000_e20040705000000.nc
2004,EP,3,2004-07-12T12:00:00,2004-07-19T06:00:00,TCPRIMED_v01r01-final_EP032004_env_s20040712120000_e20040719060000.nc
2004,EP,4,2004-07-19T00:00:00,2004-07-26T06:00:00,TCPRIMED_v01r01-final_EP042004_env_s20040719000000_e20040726060000.nc
2004,EP,5,2004-07-26T12:00:00,2004-08-01T06:00:00,TCPRIMED_v01r01-final_EP052004_env_s20040726120000_e20040801060000.nc
2004,EP,6,2004-08-01T06:00:00,2004-08-02T00:00:00,TCPRIMED_v01r01-final_EP062004_env_s20040801060000_e20040802000000.nc
2004,EP,7,2004-08-19T06:00:00,2004-08-25T18:00:00,TCPRIMED_v01r01-final_EP072004_env_s20040819060000_e20040825180000.nc
2004,EP,8,2004-08-23T06:00:00,2004-08-27T12:00:00,TCPRIMED_v01r01-final_EP082004_env_s20040823060000_e20040827120000.nc
2004,EP,9,2004-08-23T18:00:00,2004-08-28T06:00:00,TCPRIMED_v01r01-final_EP092004_env_s20040823180000_e20040828060000.nc
2004,EP,10,2004-08-26T12:00:00,2004-09-03T12:00:00,TCPRIMED_v01r01-final_EP102004_env_s20040826120000_e20040903120000.nc
2004,EP,11,2004-08-30T12:00:00,2004-09-10T06:00:00,TCPRIMED_v01r01-final_EP112004_env_s20040830120000_e20040910060000.nc
2004,EP,12,2004-09-08T06:00:00,2004-09-21T00:00:00,TCPRIMED_v01r01-final_EP122004_env_s20040908060000_e20040921000000.nc
2004,EP,13,2004-09-10T18:00:00,2004-09-20T00:00:00,TCPRIMED_v01r01-final_EP132004_env_s20040910180000_e20040920000000.nc
2004,EP,14,2004-10-04T18:00:00,2004-10-07T12:00:00,TCPRIMED_v01r01-final_EP142004_env_s20041004180000_e20041007120000.nc
2004,EP,15,2004-10-11T18:00:00,2004-10-13T12:00:00,TCPRIMED_v01r01-final_EP152004_env_s20041011180000_e20041013120000.nc
2004,EP,16,2004-10-25T00:00:00,2004-10-26T12:00:00,TCPRIMED_v01r01-final_EP162004_env_s20041025000000_e20041026120000.nc
2004,IO,1,2004-05-04T00:00:00,2004-05-09T12:00:00,TCPRIMED_v01r01-final_IO012004_env_s20040504000000_e20040509120000.nc
2004,IO,2,2004-05-14T18:00:00,2004-05-19T18:00:00,TCPRIMED_v01r01-final_IO022004_env_s20040514180000_e20040519180000.nc
2004,IO,3,2004-09-30T06:00:00,2004-10-10T00:00:00,TCPRIMED_v01r01-final_IO032004_env_s20040930060000_e20041010000000.nc
2004,IO,4,2004-11-01T12:00:00,2004-11-08T12:00:00,TCPRIMED_v01r01-final_IO042004_env_s20041101120000_e20041108120000.nc
2004,IO,5,2004-11-27T00:00:00,2004-12-05T06:00:00,TCPRIMED_v01r01-final_IO052004_env_s20041127000000_e20041205060000.nc
2004,SH,1,2003-09-29T06:00:00,2003-10-05T06:00:00,TCPRIMED_v01r01-final_SH012004_env_s20030929060000_e20031005060000.nc
2004,SH,2,2003-11-08T12:00:00,2003-11-22T18:00:00,TCPRIMED_v01r01-final_SH022004_env_s20031108120000_e20031122180000.nc
2004,SH,3,2003-12-04T00:00:00,2003-12-21T18:00:00,TCPRIMED_v01r01-final_SH032004_env_s20031204000000_e20031221180000.nc
2004,SH,4,2003-12-06T12:00:00,2003-12-17T18:00:00,TCPRIMED_v01r01-final_SH042004_env_s20031206120000_e20031217180000.nc
2004,SH,5,2003-12-17T00:00:00,2003-12-22T06:00:00,TCPRIMED_v01r01-final_SH052004_env_s20031217000000_e20031222060000.nc
2004,SH,6,2003-12-23T18:00:00,2004-01-04T12:00:00,TCPRIMED_v01r01-final_SH062004_env_s20031223180000_e20040104120000.nc
2004,SH,7,2003-12-29T12:00:00,2004-01-09T12:00:00,TCPRIMED_v01r01-final_SH072004_env_s20031229120000_e20040109120000.nc
2004,SH,8,2004-01-01T06:00:00,2004-01-06T12:00:00,TCPRIMED_v01r01-final_SH082004_env_s20040101060000_e20040106120000.nc
2004,SH,9,2004-01-25T06:00:00,2004-02-05T00:00:00,TCPRIMED_v01r01-final_SH092004_env_s20040125060000_e20040205000000.nc
2004,SH,10,2004-01-26T00:00:00,2004-02-07T06:00:00,TCPRIMED_v01r01-final_SH102004_env_s20040126000000_e20040207060000.nc
2004,SH,11,2004-01-28T00:00:00,2004-02-02T06:00:00,TCPRIMED_v01r01-final_SH112004_env_s20040128000000_e20040202060000.nc
2004,SH,12,2004-02-10T12:00:00,2004-02-12T18:00:00,TCPRIMED_v01r01-final_SH122004_env_s20040210120000_e20040212180000.nc
2004,SH,13,2004-02-21T00:00:00,2004-02-29T06:00:00,TCPRIMED_v01r01-final_SH132004_env_s20040221000000_e20040229060000.nc
2004,SH,14,2004-02-26T18:00:00,2004-03-02T12:00:00,TCPRIMED_v01r01-final_SH142004_env_s20040226180000_e20040302120000.nc
2004,SH,15,2004-02-29T12:00:00,2004-03-02T06:00:00,TCPRIMED_v01r01-final_SH152004_env_s20040229120000_e20040302060000.nc
2004,SH,16,2004-03-01T06:00:00,2004-03-11T12:00:00,TCPRIMED_v01r01-final_SH162004_env_s20040301060000_e20040311120000.nc
2004,SH,17,2004-03-07T12:00:00,2004-03-13T12:00:00,TCPRIMED_v01r01-final_SH172004_env_s20040307120000_e20040313120000.nc
2004,SH,18,2004-03-15T00:00:00,2004-03-27T18:00:00,TCPRIMED_v01r01-final_SH182004_env_s20040315000000_e20040327180000.nc
2004,SH,19,2004-03-20T12:00:00,2004-03-23T00:00:00,TCPRIMED_v01r01-final_SH192004_env_s20040320120000_e20040323000000.nc
2004,SH,20,2004-03-21T00:00:00,2004-03-28T06:00:00,TCPRIMED_v01r01-final_SH202004_env_s20040321000000_e20040328060000.nc
2004,SH,21,2004-03-23T06:00:00,2004-03-28T12:00:00,TCPRIMED_v01r01-final_SH212004_env_s20040323060000_e20040328120000.nc
2004,SH,22,2004-04-07T06:00:00,2004-04-09T00:00:00,TCPRIMED_v01r01-final_SH222004_env_s20040407060000_e20040409000000.nc
2004,SH,23,2004-05-04T00:00:00,2004-05-15T00:00:00,TCPRIMED_v01r01-final_SH232004_env_s20040504000000_e20040515000000.nc
2004,WP,1,2004-02-10T18:00:00,2004-02-19T06:00:00,TCPRIMED_v01r01-final_WP012004_env_s20040210180000_e20040219060000.nc
2004,WP,2,2004-03-14T00:00:00,2004-03-23T12:00:00,TCPRIMED_v01r01-final_WP022004_env_s20040314000000_e20040323120000.nc
2004,WP,3,2004-04-02T00:00:00,2004-04-15T18:00:00,TCPRIMED_v01r01-final_WP032004_env_s20040402000000_e20040415180000.nc
2004,WP,4,2004-05-13T00:00:00,2004-05-21T06:00:00,TCPRIMED_v01r01-final_WP042004_env_s20040513000000_e20040521060000.nc
2004,WP,5,2004-05-14T00:00:00,2004-05-18T12:00:00,TCPRIMED_v01r01-final_WP052004_env_s20040514000000_e20040518120000.nc
2004,WP,6,2004-05-15T00:00:00,2004-05-22T00:00:00,TCPRIMED_v01r01-final_WP062004_env_s20040515000000_e20040522000000.nc
2004,WP,7,2004-06-04T06:00:00,2004-06-11T06:00:00,TCPRIMED_v01r01-final_WP072004_env_s20040604060000_e20040611060000.nc
2004,WP,8,2004-06-05T12:00:00,2004-06-13T00:00:00,TCPRIMED_v01r01-final_WP082004_env_s20040605120000_e20040613000000.nc
2004,WP,9,2004-06-11T18:00:00,2004-06-21T18:00:00,TCPRIMED_v01r01-final_WP092004_env_s20040611180000_e20040621180000.nc
2004,WP,10,2004-06-21T18:00:00,2004-07-04T06:00:00,TCPRIMED_v01r01-final_WP102004_env_s20040621180000_e20040704060000.nc
2004,WP,11,2004-06-24T18:00:00,2004-07-04T00:00:00,TCPRIMED_v01r01-final_WP112004_env_s20040624180000_e20040704000000.nc
2004,WP,12,2004-07-12T06:00:00,2004-07-16T12:00:00,TCPRIMED_v01r01-final_WP122004_env_s20040712060000_e20040716120000.nc
2004,WP,13,2004-07-24T06:00:00,2004-08-01T06:00:00,TCPRIMED_v01r01-final_WP132004_env_s20040724060000_e20040801060000.nc
2004,WP,14,2004-08-02T18:00:00,2004-08-09T06:00:00,TCPRIMED_v01r01-final_WP142004_env_s20040802180000_e20040809060000.nc
2004,WP,15,2004-08-02T00:00:00,2004-08-05T06:00:00,TCPRIMED_v01r01-final_WP152004_env_s20040802000000_e20040805060000.nc
2004,WP,16,2004-08-07T00:00:00,2004-08-13T00:00:00,TCPRIMED_v01r01-final_WP162004_env_s20040807000000_e20040813000000.nc
2004,WP,17,2004-08-10T06:00:00,2004-08-13T06:00:00,TCPRIMED_v01r01-final_WP172004_env_s20040810060000_e20040813060000.nc
2004,WP,18,2004-08-13T18:00:00,2004-08-19T18:00:00,TCPRIMED_v01r01-final_WP182004_env_s20040813180000_e20040819180000.nc
2004,WP,19,2004-08-17T00:00:00,2004-08-31T12:00:00,TCPRIMED_v01r01-final_WP192004_env_s20040817000000_e20040831120000.nc
2004,WP,20,2004-08-17T18:00:00,2004-08-26T12:00:00,TCPRIMED_v01r01-final_WP202004_env_s20040817180000_e20040826120000.nc
2004,WP,21,2004-08-25T06:00:00,2004-08-28T06:00:00,TCPRIMED_v01r01-final_WP212004_env_s20040825060000_e20040828060000.nc
2004,WP,22,2004-08-26T00:00:00,2004-09-08T00:00:00,TCPRIMED_v01r01-final_WP222004_env_s20040826000000_e20040908000000.nc
2004,WP,23,2004-09-04T00:00:00,2004-09-08T06:00:00,TCPRIMED_v01r01-final_WP232004_env_s20040904000000_e20040908060000.nc
2004,WP,24,2004-09-10T18:00:00,2004-09-13T12:00:00,TCPRIMED_v01r01-final_WP242004_env_s20040910180000_e20040913120000.nc
2004,WP,25,2004-09-18T12:00:00,2004-09-30T00:00:00,TCPRIMED_v01r01-final_WP252004_env_s20040918120000_e20040930000000.nc
2004,WP,26,2004-10-01T06:00:00,2004-10-09T18:00:00,TCPRIMED_v01r01-final_WP262004_env_s20041001060000_e20041009180000.nc
2004,WP,27,2004-10-10T06:00:00,2004-10-20T18:00:00,TCPRIMED_v01r01-final_WP272004_env_s20041010060000_e20041020180000.nc
2004,WP,28,2004-10-13T18:00:00,2004-10-26T12:00:00,TCPRIMED_v01r01-final_WP282004_env_s20041013180000_e20041026120000.nc
2004,WP,29,2004-11-13T18:00:00,2004-11-26T00:00:00,TCPRIMED_v01r01-final_WP292004_env_s20041113180000_e20041126000000.nc
2004,WP,30,2004-11-28T00:00:00,2004-12-04T00:00:00,TCPRIMED_v01r01-final_WP302004_env_s20041128000000_e20041204000000.nc
2004,WP,31,2004-12-09T00:00:00,2004-12-20T00:00:00,TCPRIMED_v01r01-final_WP312004_env_s20041209000000_e20041220000000.nc
2004,WP,32,2004-12-16T18:00:00,2004-12-22T00:00:00,TCPRIMED_v01r01-final_WP322004_env_s20041216180000_e20041222000000.nc
2005,AL,1,2005-06-08T18:00:00,2005-06-14T06:00:00,TCPRIMED_v01r01-final_AL012005_env_s20050608180000_e20050614060000.nc
2005,AL,2,2005-06-28T18:00:00,2005-06-30T00:00:00,TCPRIMED_v01r01-final_AL022005_env_s20050628180000_e20050630000000.nc
2005,AL,3,2005-07-03T18:00:00,2005-07-11T06:00:00,TCPRIMED_v01r01-final_AL032005_env_s20050703180000_e20050711060000.nc
2005,AL,4,2005-07-04T18:00:00,2005-07-18T06:00:00,TCPRIMED_v01r01-final_AL042005_env_s20050704180000_e20050718060000.nc
2005,AL,5,2005-07-11T00:00:00,2005-07-21T12:00:00,TCPRIMED_v01r01-final_AL052005_env_s20050711000000_e20050721120000.nc
2005,AL,6,2005-07-21T18:00:00,2005-07-31T00:00:00,TCPRIMED_v01r01-final_AL062005_env_s20050721180000_e20050731000000.nc
2005,AL,7,2005-07-23T18:00:00,2005-07-25T18:00:00,TCPRIMED_v01r01-final_AL072005_env_s20050723180000_e20050725180000.nc
2005,AL,8,2005-08-02T18:00:00,2005-08-14T00:00:00,TCPRIMED_v01r01-final_AL082005_env_s20050802180000_e20050814000000.nc
2005,AL,9,2005-08-04T18:00:00,2005-08-18T12:00:00,TCPRIMED_v01r01-final_AL092005_env_s20050804180000_e20050818120000.nc
2005,AL,10,2005-08-13T12:00:00,2005-08-18T12:00:00,TCPRIMED_v01r01-final_AL102005_env_s20050813120000_e20050818120000.nc
2005,AL,11,2005-08-22T12:00:00,2005-08-23T12:00:00,TCPRIMED_v01r01-final_AL112005_env_s20050822120000_e20050823120000.nc
2005,AL,12,2005-08-23T18:00:00,2005-08-31T06:00:00,TCPRIMED_v01r01-final_AL122005_env_s20050823180000_e20050831060000.nc
2005,AL,13,2005-08-28T12:00:00,2005-09-03T18:00:00,TCPRIMED_v01r01-final_AL132005_env_s20050828120000_e20050903180000.nc
2005,AL,14,2005-09-01T12:00:00,2005-09-14T00:00:00,TCPRIMED_v01r01-final_AL142005_env_s20050901120000_e20050914000000.nc
2005,AL,15,2005-09-05T18:00:00,2005-09-12T18:00:00,TCPRIMED_v01r01-final_AL152005_env_s20050905180000_e20050912180000.nc
2005,AL,16,2005-09-06T06:00:00,2005-09-23T00:00:00,TCPRIMED_v01r01-final_AL162005_env_s20050906060000_e20050923000000.nc
2005,AL,17,2005-09-17T12:00:00,2005-09-24T06:00:00,TCPRIMED_v01r01-final_AL172005_env_s20050917120000_e20050924060000.nc
2005,AL,18,2005-09-18T00:00:00,2005-09-26T06:00:00,TCPRIMED_v01r01-final_AL182005_env_s20050918000000_e20050926060000.nc
2005,AL,19,2005-09-30T12:00:00,2005-10-02T12:00:00,TCPRIMED_v01r01-final_AL192005_env_s20050930120000_e20051002120000.nc
2005,AL,20,2005-10-01T12:00:00,2005-10-05T06:00:00,TCPRIMED_v01r01-final_AL202005_env_s20051001120000_e20051005060000.nc
2005,AL,21,2005-10-04T00:00:00,2005-10-05T12:00:00,TCPRIMED_v01r01-final_AL212005_env_s20051004000000_e20051005120000.nc
2005,AL,22,2005-10-05T06:00:00,2005-10-07T00:00:00,TCPRIMED_v01r01-final_AL222005_env_s20051005060000_e20051007000000.nc
2005,AL,23,2005-10-08T06:00:00,2005-10-14T18:00:00,TCPRIMED_v01r01-final_AL232005_env_s20051008060000_e20051014180000.nc
