min_bt,max_bt,mean_bt,std_bt,bt_r0_20,bt_r20_50,bt_r50_70,bt_r70_100,grad_inner,grad_outer,bt_asym_index,vmax,vmean,vmin,Rmax,Rvmax_90,Rvmax_80,shear_mean,shear_deep,shear_shallow,shear_gradient,shear_cos,shear_sin,cps_sym,cps_depth,warm_core_index,wind_env_mag,wind_env_dir_x,wind_env_dir_y,twind_mean,twind_max,vort_mean,vort_max,vort_integral,ratio_eye_wall,ratio_wall_bt
188.79562,295.81793,240.30423,29.30701,203.79349,210.21223,221.27232,233.27058,6.418747,11.060089,19.98034,,,,,,,7.351925,8.545066,6.158784,2.386282,-0.24632038,0.9469481,2.0,0.0,0.0,3.9398854,-0.32967398,0.94409454,0.64225054,2.8671832,6.051913e-07,6.8376003e-06,1.39194e-05,0.9694654,1.4072347
193.6553,295.03635,241.15451,27.481073,204.17749,204.87123,227.12766,244.47289,0.69374084,22.256424,15.729533,37.579999999750825,22.930439472110425,7.117672230594467,11.40175425099138,18.22186171952467,20.438703732010588,9.804779,12.211281,7.3982763,4.8130045,0.33663052,0.85740864,1.0,0.0,0.0,3.9619055,0.85966,0.51086605,-0.29186448,2.3287852,3.2913915e-06,9.768e-06,7.5702e-05,0.9966138,1.4401063
218.80986,295.1985,271.96414,19.608618,267.2129,264.29794,265.63818,269.2863,-2.9149475,1.3402405,15.38064,31.200000441887074,21.59192873717776,10.58236156993817,42.720018726587654,42.93789487302905,62.42284838762557,10.521427,14.669668,6.373187,8.296481,0.64639926,0.7490381,2.0,0.0,0.0,2.2571788,0.0032449828,0.9999943,-5.7694793,0.11109801,3.4771956e-06,1.05006e-05,7.99755e-05,1.011029,1.1169156
188.5147,294.22458,240.70099,29.801994,196.96716,221.28473,234.2126,239.74457,24.317566,12.927872,21.243238,30.479999998250303,14.751675053428794,6.061187357264252,27.586228448267445,28.307708543814083,26.22588775839879,7.8822103,10.113413,5.6510077,4.462405,-0.044141755,0.9592967,2.0,0.0,0.0,4.0105515,-0.3616088,0.9323297,0.49789745,1.8416631,-2.9463265e-06,7.692301e-06,-6.776551e-05,0.89010733,1.3296199
189.4247,294.76483,239.19296,27.395147,228.33083,211.31503,218.24257,225.1164,-17.015793,6.927536,10.291764,59.980000000000004,31.815506232630362,12.09286349193509,19.235384061671343,17.282600708612193,13.630905360628043,11.795636,13.814343,9.776929,4.0374146,0.676367,0.68620604,1.0,0.0,0.0,4.758053,0.682976,0.73044056,-1.2098165,2.7219012,7.915264e-06,1.4896201e-05,0.00018205108,1.0805234,1.3949071
182.20857,296.66293,233.3898,28.760744,215.97804,223.84851,227.28854,227.49258,7.870468,3.440033,22.212242,41.69999999999978,17.720021146065807,6.436510346817099,11.704699910719626,12.963007485529069,13.831068843872453,7.645871,8.890324,6.4014187,2.488905,-0.16821438,0.93681455,2.0,0.0,0.0,3.9902577,-0.5892261,0.8079679,0.41429523,2.3800611,9.290218e-07,6.7155e-06,2.1367501e-05,0.9648402,1.3252844
209.94034,294.1893,273.97098,23.927896,250.47754,259.84988,265.44525,269.36414,9.372345,5.5953674,19.378605,36.479999998363084,21.167102821767227,10.634849771769414,23.345235059857504,22.44917385561254,30.444429482900276,8.948884,12.862501,5.035267,7.8272343,0.1884612,0.9693778,2.0,0.0,0.0,4.0796947,0.9832559,0.18222849,-4.928627,-0.51703304,-4.1248572e-06,1.8315001e-06,-9.487171e-05,0.9639317,1.132151
193.01889,295.7329,247.58508,29.05399,204.43936,213.32353,226.76566,239.40115,8.884171,13.442123,17.353764,34.459999980542676,17.458345713665302,7.335420291325962,20.615528128088304,26.665528681585446,24.681814997425178,6.8931713,7.3177805,6.468562,0.84921837,-0.22099367,0.78976774,2.0,0.0,0.0,3.4504235,-0.018397445,0.9998305,0.9079197,4.478104,-2.5269394e-06,3.6630001e-06,-5.8119607e-05,0.9583535,1.3863117
192.2949,295.12836,254.15729,30.153084,234.6252,241.58533,241.72192,247.66093,6.960129,0.13659668,21.938993,,,,,,,7.167088,10.313701,4.0204754,6.2932253,-0.024561495,0.9049299,2.0,0.0,0.0,6.151607,-0.44689602,0.8945858,2.7248735,7.0419044,4.793753e-06,1.14774e-05,0.00011025631,0.9711898,1.221632
192.57794,296.04,246.70079,29.626257,215.47354,214.72287,221.92033,237.35324,-0.7506714,7.197464,19.959898,39.07999999999985,19.725227897456566,7.042004908857765,25.079872407968907,28.079355721993977,20.86213322227158,7.2042847,7.6550264,6.753543,0.90148354,0.23994574,0.8262225,2.0,0.0,0.0,7.591996,-0.6354592,0.7721343,2.7748492,6.5505095,2.5747172e-06,9.2796e-06,5.9218495e-05,1.003496,1.3787074
203.56143,292.48517,256.79428,23.4281,219.81363,223.83963,238.9182,254.3164,4.026001,15.0785675,16.147385,33.8399999976912,23.427949610462775,7.406442122299903,27.202941017470888,29.14331789176936,31.530290035367575,7.2269835,8.849503,5.6044645,3.245038,-0.08317975,0.9366705,1.0,0.0,0.0,9.26275,0.866396,0.49935728,-1.275212,3.1662931,-7.9258825e-06,3.7851e-06,-0.0001822953,0.9820139,1.3066728
199.21794,294.72104,256.0076,24.614925,234.97726,232.56589,238.15836,251.05371,-2.411377,5.5924683,17.980942,40.05,32.3427419768123,23.47498900455537,30.01666203960727,35.036508164006065,38.32836419534947,6.084391,7.626796,4.5419865,3.0848093,0.8640478,0.14205196,2.0,0.0,0.0,9.609189,-0.38340625,0.92357975,1.0563599,1.773295,-2.760522e-06,1.7094001e-06,-6.349201e-05,1.0103686,1.2672583
199.66225,295.10376,260.82007,26.551151,216.03624,229.81645,242.87962,256.15195,13.780212,13.063171,16.146044,31.919999984994707,23.552824765673943,19.096612887760706,31.240998703626616,30.406099930098513,32.435628930104826,3.6193295,3.201396,4.037263,-0.8358669,0.51362467,0.25650352,1.0,0.0,0.0,7.3676124,0.2268315,0.97393394,-0.20231725,1.576737,-4.740665e-06,5.9829003e-06,-0.000109035296,0.9400382,1.2840846
190.21097,295.11887,239.4142,38.001045,206.59737,218.52849,232.98915,235.70259,11.931122,14.460663,31.332632,33.040000000000006,17.692169312169316,6.18,30.479501308256342,102.52044647975572,96.1003454530081,11.331734,15.788607,6.87486,8.913747,0.30657527,0.8810188,1.0,0.0,0.0,8.8802185,0.89340746,0.44924694,2.1719844,6.178758,-1.5501392e-06,6.3492002e-06,-3.5653204e-05,0.94540244,1.3504823
192.83585,295.1764,222.21057,22.823034,268.55994,216.19127,200.43077,204.4698,-52.368668,-15.760498,8.636023,52.279999999999994,34.785594173105906,8.686810261537541,30.528675044947494,26.924001898766317,29.820813282257205,5.826688,7.5020456,4.15133,3.3507156,-0.096551925,0.9744352,2.0,0.0,0.0,3.339528,-0.021567184,0.9997671,-1.0682501,2.072405,2.521631e-06,1.50183005e-05,5.7997513e-05,1.242233,1.3653483
188.27315,293.7806,218.7886,23.146172,206.07674,195.6641,200.57666,204.46214,-10.412643,4.912567,7.8955507,67.18,34.02271629211723,8.666462521343751,13.45362404707371,16.144100574710635,17.533551266245798,5.1350284,6.230506,4.039551,2.1909552,-0.7996453,0.40223506,2.0,0.0,0.0,1.2678239,-0.6480112,0.7616299,-1.8474226,1.683562,1.1148261e-06,9.035401e-06,2.5641e-05,1.0532169,1.5014539
194.69876,291.58817,222.30011,17.058405,280.24722,214.11725,216.52478,215.25317,-66.129974,2.4075317,4.9110503,45.08000000000001,32.973047993795355,11.529539270984934,26.92582403567252,56.86676701508911,64.29583540952027,5.928358,7.7267494,4.1299667,3.5967827,-0.24201548,0.95097435,2.0,0.0,0.0,5.3401484,0.48440018,0.87484634,0.14565368,4.503742,-1.2263088e-06,1.2942601e-05,-2.82051e-05,1.3088493,1.3618155
188.27849,273.97714,222.05766,12.457571,236.68594,225.68184,217.14291,220.22174,-11.004105,-8.538925,5.5790734,39.4,31.042929742929243,8.941334878359331,41.6293165929973,39.469255162275104,42.651431310332946,3.0461254,2.6337242,3.4585266,-0.8248024,-0.1512273,-0.14954075,2.0,0.0,0.0,0.8577712,-0.3145191,0.9492499,-2.3042617,0.123917006,2.9781786e-06,1.36752005e-05,6.8498106e-05,1.0487593,1.2139972
192.66772,291.63367,222.24478,16.71974,279.38934,214.39459,217.46434,215.24489,-64.99475,3.069748,4.7233567,41.0,29.54519368444989,12.47295682431178,26.076809620810597,37.22960838574031,61.184870262423274,6.337707,8.019359,4.6560555,3.3633032,-0.14838384,0.9755424,2.0,0.0,0.0,5.621184,0.5794083,0.8150372,0.6441083,5.529262,-2.9994126e-06,9.768e-06,-6.898649e-05,1.3031548,1.360266
188.27315,293.7806,218.7886,23.146172,206.07674,195.6641,200.57666,204.46214,-10.412643,4.912567,7.8955507,59.94000000000001,33.57208776881787,7.0414627495810675,19.1049731745428,14.741551051998478,17.310498329570034,5.1350284,6.230506,4.039551,2.1909552,-0.7996453,0.40223506,2.0,0.0,0.0,1.2678239,-0.6480112,0.7616299,-1.8474226,1.683562,1.1148261e-06,9.035401e-06,2.5641e-05,1.0532169,1.5014539
194.68187,287.017,234.20927,16.871109,241.77301,212.97908,218.80902,233.34712,-28.79393,5.829941,6.2174997,30.919257732961295,20.771349778806886,12.354483763815287,38.27531841800928,108.82627293364482,113.70693201526903,9.366245,10.788285,7.9442043,2.844081,0.273764,0.9360728,1.0,0.0,0.0,8.969004,0.65808046,0.75294745,1.3381921,6.6274233,-4.241648e-06,1.28205e-05,-9.755791e-05,1.1351961,1.34763
191.10522,293.426,218.16377,15.268977,286.7776,219.33157,206.09259,210.25998,-67.446014,-13.238983,5.864876,54.67999999999999,35.346017876227386,9.052351310342672,25.632011235952593,24.846125960398567,23.724947370573123,4.771076,6.600178,2.9419746,3.6582031,-0.37900102,0.8821516,2.0,0.0,0.0,4.097867,0.2785354,0.96042573,-0.8456825,1.683562,1.7306347e-06,1.52625e-05,3.98046e-05,1.307507,1.3378192
206.87363,292.45828,269.95728,21.469858,289.94238,286.1983,281.54443,273.32516,-3.7440796,-4.6538696,17.279877,37.699999999962586,21.656609128897458,11.452795824144959,67.13898951012258,75.09653538541399,78.39146892217636,17.837643,21.31082,14.364468,6.946352,0.4595641,0.87860894,1.0,0.0,0.0,15.620391,0.72492915,0.68882334,3.1796696,8.058878,-3.424109e-06,1.52625e-05,-7.875451e-05,1.0130821,1.0218729
190.80162,286.798,214.06528,14.51748,223.39894,197.06786,197.77966,203.37605,-26.331085,0.71180725,5.1097302,64.49999999999999,40.845546325878594,9.78,13.341664064126334,13.387618415376698,14.161198282503749,1.2481155,1.7272797,0.7689514,0.95832825,-0.23561504,-0.33198303,2.0,0.0,0.0,3.7882266,-0.64933044,0.76050603,-0.65395486,1.478458,5.7811703e-06,1.77045e-05,0.00013296692,1.1336143,1.4553262
183.38986,276.59088,212.18199,16.034391,194.99672,191.65198,193.71242,202.10646,-3.3447418,2.06044,5.5026693,73.64,37.74872020855136,16.911848844250066,10.04987562112089,10.539671617915804,8.953739090651686,3.2179909,3.7835646,2.6524172,1.1311474,-0.88812435,-0.38824338,2.0,0.0,0.0,5.749001,-0.87569517,0.48286393,-1.395599,1.5639181,7.718844e-06,1.5995101e-05,0.00017753341,1.0174521,1.4431934
195.01979,286.30127,242.00252,22.789598,203.83713,206.50961,220.55978,240.42725,2.6724854,14.050171,14.0373,80.0,30.53191565495208,8.8,31.064449134018133,31.485280700552885,31.280503261934264,8.443206,11.252191,5.634221,5.6179695,0.38443935,0.78103995,2.0,0.0,0.0,5.9122853,0.38342747,0.9235708,1.9744976,5.059232,2.6915084e-06,2.2710601e-05,6.190469e-05,0.98705876,1.3863823
194.79843,289.92065,226.00226,17.277788,243.25638,203.87578,211.93622,218.7769,-39.3806,8.06044,8.788594,43.38,34.93158778205834,27.5,26.2189572806209,28.247974492527433,44.90721011418752,4.9738445,5.9108086,4.0368805,1.8739281,-0.53044736,0.8086364,2.0,0.0,0.0,4.800735,-0.05339963,0.998573,0.22999886,1.038339,5.0751128e-06,2.1367501e-05,0.0001167276,1.1931598,1.4220456
217.08812,290.35516,268.13354,22.42264,236.75809,241.00908,258.93524,268.30402,4.250992,17.926163,10.981163,37.260000000000005,16.396339294317166,6.969609701238875,17.46424919657298,16.89065932525145,18.420924859723314,1.7274704,2.6566133,0.79832745,1.8582859,-0.3850723,0.44273466,2.0,1.0,2.0,5.5613422,0.94168216,-0.3365032,2.308349,5.6061764,2.3841354e-05,4.7619003e-05,0.00054835115,0.9823617,1.2047478
215.73438,291.54938,274.48578,20.24073,264.13535,266.5161,269.66122,270.85718,2.3807678,3.145111,14.778483,25.293773832287012,12.077262007669898,3.5804280283471477,20.248456731316587,44.224797112235564,43.51607164339449,8.973681,12.371511,5.5758514,6.79566,-0.24743441,0.9656968,0.0,2.0,0.0,10.605079,0.99926937,-0.038216498,1.8123093,3.4611301,1.4089277e-05,2.5396801e-05,0.00032405337,0.99106705,1.0939277
190.35683,294.73578,236.02768,27.727207,204.16441,215.43597,214.62994,218.8785,11.271561,-0.8060303,12.491298,36.60000000000001,20.045855178964317,6.855118999651427,33.0,38.283398420498706,36.5095251298098,4.0273433,6.193118,1.8615685,4.3315496,-0.9225174,0.29394323,2.0,0.0,0.0,3.0796514,0.42295045,0.9061525,2.0244732,3.9696171,-5.234374e-06,0.0,-0.0001203906,0.94768023,1.3680899
190.09407,295.63202,267.53473,30.624014,282.9839,282.95822,277.3523,269.9278,-0.025665283,-5.6059265,25.994513,16.18010350158902,7.152815024047604,0.26299831080738223,44.41846462902562,56.74468868529105,58.39726130565012,9.113691,7.2842083,10.943174,-3.658966,-0.3372754,0.8744042,2.0,0.0,0.0,1.3762791,0.64661753,0.76281345,-1.2989922,1.7348381,-1.6456958e-06,8.9133e-06,-3.7851e-05,1.0000907,1.0447904
186.88022,295.60855,244.27574,31.671766,206.4516,211.02112,217.13895,231.2974,4.569519,6.1178284,23.858498,27.38164152493985,9.375009179501356,2.6004379767954484,26.40075756488817,51.008087846634396,46.986733042987694,5.009133,3.875887,6.142379,-2.266492,0.03705953,0.6680448,2.0,0.0,0.0,0.12717496,0.9310938,-0.36475822,-1.4426019,1.341722,-2.1765652e-06,7.9365e-06,-5.0061e-05,0.9783457,1.4008482
206.21426,293.23492,247.62791,25.0954,214.849,217.42702,221.53458,235.4812,2.5780182,4.107559,11.559344,34.78000000000001,20.664324228500725,6.830169441782971,28.160255680657446,31.35825757625476,33.20469177042736,10.219469,10.664298,9.77464,0.889658,-0.2375457,0.9288813,2.0,0.0,0.0,3.891952,0.69412965,-0.7198497,-0.8681622,1.4442741,-6.699574e-06,1.2576301e-05,-0.0001540902,0.9881431,1.348659
212.51924,293.94037,271.87204,20.365473,280.89844,281.10098,272.6788,272.4859,0.20254517,-8.42218,18.135345,24.96056501797336,10.82643006428432,5.3805532097428905,81.9799697076834,101.73218870302289,104.2023989425387,16.340828,21.752214,10.9294405,10.822774,-0.36393553,0.92835295,1.0,0.0,0.0,5.558267,0.96636224,-0.25718412,-0.97164303,2.644987,-4.2894267e-06,1.72161e-05,-9.865681e-05,0.99927944,1.0456754
230.93832,292.80328,277.5421,13.6241865,284.23157,283.56317,280.03333,278.8681,-0.668396,-3.5298462,7.688764,18.65508074021415,12.051187234483363,6.207749349230302,18.681541692269406,24.047393882187663,36.24469945264162,8.77244,13.749871,3.7950096,9.954862,-0.10795559,-0.98783636,2.0,1.0,2.0,4.1991253,-0.8189449,0.5738719,-0.33366555,3.6662343,-5.940431e-06,3.4188001e-06,-0.00013662991,1.0023571,1.0325857
178.29192,276.82983,204.38313,22.840422,185.51874,187.16254,189.35092,194.6715,1.6437988,2.188385,15.957696,20.46,17.218888888888888,10.0,76.5605468309312,84.30605209862009,92.68197039680481,11.289959,13.665941,8.913978,4.7519636,-0.134275,-0.9907383,1.0,0.0,0.0,3.3079185,-0.90303755,0.42956096,-0.5575336,1.7946601,8.26033e-06,2.2588501e-05,0.0001899876,0.99121726,1.4790878
200.06808,294.07175,240.54416,26.51228,218.8104,214.31467,212.47835,219.66254,-4.4957275,-1.836319,7.8719172,39.18,28.416537821579418,8.580000000000002,22.20360331117452,26.84322851880263,28.458186910281878,3.4848504,4.661396,2.3083048,2.3530912,0.051163793,0.19171607,2.0,0.0,0.0,1.9103645,-0.9566037,0.2913903,-0.025823811,2.6919901,1.1572957e-06,4.6398e-06,2.6617801e-05,1.0209773,1.3721495
199.054,293.60605,272.15817,21.1143,241.97069,240.15788,244.20323,262.92056,-1.8128052,4.045349,7.8558807,33.14,21.969799361022364,8.38,24.186773244895647,24.51395081404257,25.884843905014563,3.0602407,3.8129396,2.3075418,1.5053978,-0.53102475,0.10983768,2.0,0.0,0.0,4.239507,-0.93496114,0.35474965,0.06335188,4.208905,-5.5263517e-06,1.3431e-06,-0.00012710609,1.0075483,1.2225543
192.2185,293.19293,232.08504,22.790962,206.7002,212.19403,216.63203,218.50833,5.4938354,4.4380035,12.502646,15.675716335256789,11.081342811386614,6.837863594138232,37.107950630558946,72.74658251369027,88.0513433410792,2.2440214,1.8608046,2.6272383,-0.7664337,-0.1677057,-0.03534323,2.0,0.0,0.0,3.9551857,-0.70679784,0.70741516,-0.47300255,1.9014851,5.478574e-06,1.1965801e-05,0.0001260072,0.97410935,1.3817209
194.54114,293.81915,244.33209,29.938126,214.31868,204.02382,212.19716,235.02074,-10.294861,8.17334,17.479519,48.46000000000001,27.323201947159273,7.024802713233906,18.384776310850235,17.524931335426817,17.912022996274967,3.4976306,4.1932964,2.8019648,1.3913317,0.15545566,0.7158208,2.0,0.0,0.0,2.9949837,-0.9876102,-0.15692526,1.323887,4.2003593,-1.0654553e-05,4.1514004e-06,-0.00024505472,1.0504591,1.4401218
188.22314,295.22778,251.88318,34.383354,245.61441,234.4326,239.24706,244.83327,-11.181808,4.814453,29.631643,21.379355458301614,10.044018128963083,3.379712814691679,46.95742752749558,74.24098162482863,75.65296857600573,6.1772866,7.583686,4.7708874,2.8127985,-0.2731654,0.8527506,2.0,0.0,0.0,1.678205,0.3775277,0.9259977,2.4766681,4.550745,-1.1955181e-05,2.6862e-06,-0.00027496918,1.0476973,1.2593291
186.27298,294.09192,236.36116,26.462482,198.27206,202.39847,212.74336,222.39653,4.126404,10.344894,11.312326,29.74000937151443,13.960484104414112,6.478288842110892,42.80186911806539,42.5982287591642,42.211633003655514,2.9938593,3.8144665,2.173252,1.6412144,-0.28159565,0.8614119,2.0,0.0,0.0,5.4367204,-0.67743087,0.73558617,0.9385738,2.337331,-1.6987788e-07,1.2332101e-05,-3.907191e-06,0.97961247,1.4530343
186.27298,294.09192,236.36116,26.462482,198.27206,202.39847,212.74336,222.39653,4.126404,10.344894,11.312326,24.039469751248554,18.327842373013205,12.200323003696546,47.647385983232944,76.637041335814,56.06460657115874,2.9938593,3.8144665,2.173252,1.6412144,-0.28159565,0.8614119,2.0,0.0,0.0,5.4367204,-0.67743087,0.73558617,0.9385738,2.337331,-1.6987788e-07,1.2332101e-05,-3.907191e-06,0.97961247,1.4530343
191.7952,293.7364,241.36977,28.537704,199.99069,215.86281,231.06674,238.26192,15.872116,15.203934,22.693825,54.06,27.984217333920313,7.417308465203462,9.899494936611665,11.551705813602975,11.484255497358447,6.9416213,9.934108,3.9491348,5.984973,-0.22726238,0.9449605,2.0,0.0,0.0,3.7426867,-0.65299106,0.7573652,2.241653,4.9224963,-6.604018e-06,2.9304001e-06,-0.00015189241,0.9264713,1.360755
189.38536,294.09265,240.78683,32.917873,221.97777,215.703,225.80739,233.5285,-6.274765,10.104385,24.717735,,,,,,,2.8414507,4.084568,1.5983334,2.4862347,0.11279452,0.44080317,2.0,0.0,0.0,5.4436703,-0.63821906,0.76985455,-0.31508732,0.752048,2.4632348e-06,1.1965801e-05,5.66544e-05,1.0290898,1.3634148
189.56593,293.87973,236.39035,31.530857,198.43259,201.34985,209.27264,221.21175,2.9172668,7.9227905,18.000544,47.760000000000005,23.22285618665717,11.072201474667313,6.0,20.528031795985857,14.527546351859346,5.0476646,7.4547386,2.6405907,4.814148,-0.36846793,0.9221178,2.0,0.0,0.0,5.048685,-0.6390658,0.7691518,2.1485758,4.0422583,-3.7957175e-06,5.7387e-06,-8.73015e-05,0.9855115,1.4595478
192.77533,296.1466,267.47253,29.81294,254.75108,261.26154,265.22946,263.72455,6.5104523,3.967926,24.159061,16.46,8.395671539961015,3.475,88.26733582352166,87.23780712945747,89.18002466520532,9.267055,10.792864,7.7412453,3.0516186,0.26207474,0.94417036,2.0,1.0,2.0,3.4677057,0.7558166,0.6547829,3.322722,6.3838625,-1.0935915e-05,7.3260003e-07,-0.00025152604,0.9750807,1.1335255
184.49191,295.67352,244.21631,31.684837,199.63472,210.81116,223.42554,230.11621,11.176437,12.61438,20.871435,46.68,19.405175616158353,5.400733517040554,29.614185789921695,32.340650864799585,33.128252075473775,6.15802,7.4913626,4.8246775,2.666685,0.070425525,0.92804503,2.0,0.0,0.0,1.5079628,-0.53834105,0.84272635,1.9235932,3.858519,-1.1307524e-05,4.2735e-06,-0.00026007305,0.94698364,1.4025515
191.7952,293.7364,241.36977,28.537704,199.99069,215.86281,231.06674,238.26192,15.872116,15.203934,22.693825,51.8,25.55699593073008,7.608717226939061,10.295630140987,25.101901561222245,18.101497060400632,6.9416213,9.934108,3.9491348,5.984973,-0.22726238,0.9449605,2.0,0.0,0.0,3.7426867,-0.65299106,0.7573652,2.241653,4.9224963,-6.604018e-06,2.9304001e-06,-0.00015189241,0.9264713,1.360755
207.83846,296.85083,282.39774,19.15456,284.6293,288.66995,287.84763,282.34207,4.0406494,-0.82232666,14.5594225,20.578797552539356,6.709793160449358,0.34291010519041626,48.104053883222775,82.26625204510779,80.34088380507528,8.783123,10.702067,6.8641777,3.8378897,-0.14300579,0.97564685,2.0,1.0,2.0,5.819292,0.9958083,0.091462485,2.5468938,4.7601223,-1.0574922e-05,1.221e-07,-0.00024322321,0.9860025,1.0283399
187.19333,294.41843,242.50412,32.241882,197.37819,200.58228,208.40894,234.05792,3.2040863,7.82666,21.25603,52.46,24.81742920028774,6.931115155024239,15.524174696260024,15.844940987954923,16.849998443772403,7.7353315,11.258675,4.2119884,7.046686,-0.50090903,0.8526903,2.0,0.0,0.0,1.9554529,-0.9345466,0.3558394,1.4628524,3.452584,-8.955769e-06,4.1514004e-06,-0.00020598268,0.9840261,1.4678187
195.93701,292.51715,268.8611,25.680187,290.2497,286.29926,283.9393,274.19437,-3.9504395,-2.3599548,20.210522,21.650381398801983,13.658537766846658,5.879043574514078,35.38361202590826,81.88335953794677,92.77718775558688,12.521822,18.186333,6.8573103,11.329022,0.48023638,0.85283095,2.0,0.0,0.0,5.2269597,0.9830066,-0.18356931,-1.1525953,3.661961,5.903269e-06,3.72405e-05,0.00013577519,1.0137982,1.0217181
176.40952,286.24506,225.2352,25.971167,189.12779,191.65414,197.20488,214.21686,2.526352,5.5507355,14.40126,44.940000000000005,26.60594504792332,9.440000000000001,13.0,17.2612835874405,14.710781894294996,4.1921515,4.1967297,4.1875734,0.009156227,-0.16053003,0.9357474,2.0,0.0,0.0,1.515687,-0.94474584,-0.3278018,-0.6303604,0.59394705,-4.1832523e-06,2.0634901e-05,-9.6214804e-05,0.9868182,1.4935501
183.16037,289.14313,220.40271,21.516994,191.48108,202.08617,205.25024,212.35327,10.605087,3.1640778,10.392783,28.24,15.391177402323123,5.840000000000001,17.11724276862369,22.452856388464603,20.2403032858983,6.1812916,4.994445,7.3681383,-2.3736935,-0.18006232,0.96166086,1.0,0.0,0.0,8.141255,0.91857004,-0.39525807,-2.5855367,4.3328223,3.9868305e-06,3.06471e-05,9.1697104e-05,0.9475219,1.4307913
212.91795,289.1446,256.61172,23.635757,231.39037,231.39655,247.04707,255.07903,0.0061798096,15.650528,18.3978,37.93999999998987,25.948369715332884,8.013728024791595,48.08326112068523,46.40585266706455,41.79055800186248,11.874989,17.765158,5.9848194,11.780338,0.36648738,0.9158449,1.0,0.0,0.0,8.707356,0.883665,0.46811953,-2.3692856,0.59394705,6.2058652e-06,9.8901e-06,0.0001427349,0.9999733,1.2495631
208.87422,291.87003,249.0986,27.156303,223.51666,217.15532,223.05435,239.127,-6.3613434,5.8990326,17.248583,43.09999999999985,28.829246678047443,8.827630320840006,33.97057550292606,25.582814069808915,27.494779391611434,9.021751,12.098358,5.9451437,6.1532145,0.14054911,0.94786835,1.0,0.0,0.0,9.159201,0.93590117,0.3522624,-1.5384657,2.3757882,3.9072e-06,1.3919401e-05,8.98656e-05,1.029294,1.3440611
210.77522,293.90076,261.08734,24.150402,231.88403,241.3684,249.93915,260.16412,9.48436,8.570755,11.422416,,,,,,,9.03701,13.234465,4.8395557,8.394909,-0.18342039,0.8544046,0.0,3.0,0.0,5.5500455,0.99022895,-0.13945028,-2.1052887,0.645223,7.2251346e-06,1.6727701e-05,0.0001661781,0.9607059,1.217644
214.96446,291.82373,254.26329,24.096375,229.14091,237.91829,251.17715,255.93587,8.777374,13.258865,17.47859,36.63999999726153,26.32531025883852,6.46273360663761,48.50142005173415,55.509006424441345,54.41502803033274,10.686808,15.362471,6.0111437,9.351327,0.4914002,0.811655,1.0,0.0,0.0,8.075601,0.81069905,0.58546287,-2.1753285,-0.068368,3.2011435e-06,8.669101e-06,7.36263e-05,0.9631076,1.2265712
212.3773,294.71988,271.3182,24.337599,228.23674,245.45975,257.11557,265.7038,17.223007,11.655823,14.303695,31.51999967578447,15.828350413351444,8.383482550639876,1.0,6.435853287928987,7.512088492231948,7.3225493,10.349943,4.2951555,6.0547876,0.16161054,0.9295714,1.0,0.0,0.0,5.68768,0.99116385,-0.13264167,-2.743452,0.79905105,9.046018e-06,2.0757001e-05,0.00020805841,0.92983365,1.2006851
209.63528,290.7685,246.91014,25.09864,239.75642,238.88402,240.04724,246.13528,-0.872406,1.1632233,20.912008,39.45999999992358,29.975797337175145,10.618465557484214,39.6232255123179,30.027403126471803,29.585381221655183,9.328476,13.958933,4.69802,9.260913,0.38487664,0.8615013,1.0,0.0,0.0,8.772961,0.85952425,0.5110948,-1.9921468,2.9911,3.4188001e-06,8.302801e-06,7.86324e-05,1.003652,1.2171953
219.02658,291.28912,268.0611,20.043144,254.29724,242.47173,258.95273,268.82156,-11.825516,16.481003,14.326774,,,,,,,13.95302,19.505943,8.400096,11.105847,0.108658634,0.9902737,1.0,0.0,0.0,10.02053,0.94657934,0.3224705,-1.1851072,4.448193,7.957735e-06,1.31868e-05,0.0001830279,1.0487707,1.2013323
210.77522,293.90076,261.08734,24.150402,231.88403,241.3684,249.93915,260.16412,9.48436,8.570755,11.422416,35.340000066508686,20.43573144093915,11.47908831216517,14.212670403551895,17.255427146271387,20.34191701356026,9.03701,13.234465,4.8395557,8.394909,-0.18342039,0.8544046,0.0,3.0,0.0,5.5500455,0.99022895,-0.13945028,-2.1052887,0.645223,7.2251346e-06,1.6727701e-05,0.0001661781,0.9607059,1.217644
210.07922,294.30502,261.71884,25.818966,222.75778,227.30722,230.75427,252.52321,4.5494385,3.447052,9.928926,37.0199999997209,21.270334131084276,6.709025974694001,13.601470508735444,14.626648052507376,18.961001066916737,7.0604596,8.949075,5.1718445,3.7772303,0.09098515,0.85694754,1.0,0.0,0.0,6.728263,0.9929998,0.1181149,-2.0935843,0.017092,6.258953e-06,1.3919401e-05,0.00014395591,0.97998554,1.2947456
206.1325,293.9401,258.0287,28.229298,245.3629,250.89197,253.4309,256.50018,5.529068,2.5389252,25.229053,,,,,,,11.098445,16.45356,5.74333,10.71023,0.28908536,0.93512845,1.0,0.0,0.0,4.953007,0.86583644,0.5003268,0.08360215,5.4480753,-5.3352396e-06,4.0293003e-06,-0.00012271051,0.9779624,1.1715803
