,date,time,vmax,datetime,vmax (m/s)
0,2024JAN15,093000,35.0,2024-01-15 09:30:00,18.005555578162532
1,2024JAN15,100000,37.0,2024-01-15 10:00:00,19.034444468343246
2,2024JAN15,103000,37.0,2024-01-15 10:30:00,19.034444468343246
3,2024JAN15,110000,37.0,2024-01-15 11:00:00,19.034444468343246
4,2024JAN15,113000,37.0,2024-01-15 11:30:00,19.034444468343246
5,2024JAN15,120000,37.0,2024-01-15 12:00:00,19.034444468343246
6,2024JAN15,123000,37.0,2024-01-15 12:30:00,19.034444468343246
7,2024JAN15,130000,37.0,2024-01-15 13:00:00,19.034444468343246
8,2024JAN15,133000,37.0,2024-01-15 13:30:00,19.034444468343246
9,2024JAN15,140000,37.0,2024-01-15 14:00:00,19.034444468343246
10,2024JAN15,142000,37.0,2024-01-15 14:20:00,19.034444468343246
11,2024JAN15,150000,37.0,2024-01-15 15:00:00,19.034444468343246
12,2024JAN15,153000,37.0,2024-01-15 15:30:00,19.034444468343246
13,2024JAN15,160000,35.0,2024-01-15 16:00:00,18.005555578162532
14,2024JAN15,163000,35.0,2024-01-15 16:30:00,18.005555578162532
15,2024JAN15,170000,35.0,2024-01-15 17:00:00,18.005555578162532
16,2024JAN15,173000,34.0,2024-01-15 17:30:00,17.491111133072174
17,2024JAN15,180000,34.0,2024-01-15 18:00:00,17.491111133072174
18,2024JAN15,183000,34.0,2024-01-15 18:30:00,17.491111133072174
19,2024JAN15,190000,34.0,2024-01-15 19:00:00,17.491111133072174
20,2024JAN15,193000,34.0,2024-01-15 19:30:00,17.491111133072174
21,2024JAN15,200000,34.0,2024-01-15 20:00:00,17.491111133072174
22,2024JAN15,203000,34.0,2024-01-15 20:30:00,17.491111133072174
23,2024JAN15,210000,34.0,2024-01-15 21:00:00,17.491111133072174
24,2024JAN15,213000,34.0,2024-01-15 21:30:00,17.491111133072174
25,2024JAN15,220000,34.0,2024-01-15 22:00:00,17.491111133072174
26,2024JAN15,223000,34.0,2024-01-15 22:30:00,17.491111133072174
27,2024JAN15,230000,34.0,2024-01-15 23:00:00,17.491111133072174
28,2024JAN15,233000,34.0,2024-01-15 23:30:00,17.491111133072174
29,2024JAN16,000000,34.0,2024-01-16 00:00:00,17.491111133072174
30,2024JAN16,003000,34.0,2024-01-16 00:30:00,17.491111133072174
31,2024JAN16,010000,34.0,2024-01-16 01:00:00,17.491111133072174
32,2024JAN16,013000,34.0,2024-01-16 01:30:00,17.491111133072174
33,2024JAN16,020000,34.0,2024-01-16 02:00:00,17.491111133072174
34,2024JAN16,023000,34.0,2024-01-16 02:30:00,17.491111133072174
35,2024JAN16,031000,34.0,2024-01-16 03:10:00,17.491111133072174
36,2024JAN16,033000,34.0,2024-01-16 03:30:00,17.491111133072174
37,2024JAN16,040000,35.0,2024-01-16 04:00:00,18.005555578162532
38,2024JAN16,043000,35.0,2024-01-16 04:30:00,18.005555578162532
39,2024JAN16,050000,35.0,2024-01-16 05:00:00,18.005555578162532
40,2024JAN16,053000,35.0,2024-01-16 05:30:00,18.005555578162532
41,2024JAN16,060000,35.0,2024-01-16 06:00:00,18.005555578162532
42,2024JAN16,063000,35.0,2024-01-16 06:30:00,18.005555578162532
43,2024JAN16,070000,35.0,2024-01-16 07:00:00,18.005555578162532
44,2024JAN16,073000,35.0,2024-01-16 07:30:00,18.005555578162532
45,2024JAN16,080000,35.0,2024-01-16 08:00:00,18.005555578162532
46,2024JAN16,083000,35.0,2024-01-16 08:30:00,18.005555578162532
47,2024JAN16,090000,35.0,2024-01-16 09:00:00,18.005555578162532
48,2024JAN16,093000,35.0,2024-01-16 09:30:00,18.005555578162532
49,2024JAN16,101000,35.0,2024-01-16 10:10:00,18.005555578162532
50,2024JAN16,103000,35.0,2024-01-16 10:30:00,18.005555578162532
51,2024JAN16,110000,35.0,2024-01-16 11:00:00,18.005555578162532
52,2024JAN16,113000,35.0,2024-01-16 11:30:00,18.005555578162532
53,2024JAN16,120000,35.0,2024-01-16 12:00:00,18.005555578162532
54,2024JAN16,123000,35.0,2024-01-16 12:30:00,18.005555578162532
55,2024JAN16,130000,35.0,2024-01-16 13:00:00,18.005555578162532
56,2024JAN16,133000,35.0,2024-01-16 13:30:00,18.005555578162532
57,2024JAN16,140000,35.0,2024-01-16 14:00:00,18.005555578162532
58,2024JAN16,142000,35.0,2024-01-16 14:20:00,18.005555578162532
59,2024JAN16,150000,35.0,2024-01-16 15:00:00,18.005555578162532
60,2024JAN16,153000,35.0,2024-01-16 15:30:00,18.005555578162532
61,2024JAN16,160000,35.0,2024-01-16 16:00:00,18.005555578162532
62,2024JAN16,163000,35.0,2024-01-16 16:30:00,18.005555578162532
63,2024JAN16,170000,35.0,2024-01-16 17:00:00,18.005555578162532
64,2024JAN16,173000,35.0,2024-01-16 17:30:00,18.005555578162532
65,2024JAN16,180000,35.0,2024-01-16 18:00:00,18.005555578162532
66,2024JAN16,183000,35.0,2024-01-16 18:30:00,18.005555578162532
67,2024JAN16,190000,35.0,2024-01-16 19:00:00,18.005555578162532
68,2024JAN16,193000,35.0,2024-01-16 19:30:00,18.005555578162532
69,2024JAN16,200000,35.0,2024-01-16 20:00:00,18.005555578162532
70,2024JAN16,203000,35.0,2024-01-16 20:30:00,18.005555578162532
71,2024JAN16,210000,35.0,2024-01-16 21:00:00,18.005555578162532
72,2024JAN16,213000,35.0,2024-01-16 21:30:00,18.005555578162532
73,2024JAN16,220000,35.0,2024-01-16 22:00:00,18.005555578162532
74,2024JAN16,223000,35.0,2024-01-16 22:30:00,18.005555578162532
75,2024JAN16,230000,35.0,2024-01-16 23:00:00,18.005555578162532
76,2024JAN16,233000,35.0,2024-01-16 23:30:00,18.005555578162532
77,2024JAN17,001000,35.0,2024-01-17 00:10:00,18.005555578162532
78,2024JAN17,003000,35.0,2024-01-17 00:30:00,18.005555578162532
79,2024JAN17,010000,35.0,2024-01-17 01:00:00,18.005555578162532
80,2024JAN17,013000,35.0,2024-01-17 01:30:00,18.005555578162532
81,2024JAN17,021000,35.0,2024-01-17 02:10:00,18.005555578162532
82,2024JAN17,022000,35.0,2024-01-17 02:20:00,18.005555578162532
83,2024JAN17,030000,35.0,2024-01-17 03:00:00,18.005555578162532
84,2024JAN17,034000,35.0,2024-01-17 03:40:00,18.005555578162532
85,2024JAN17,040000,35.0,2024-01-17 04:00:00,18.005555578162532
86,2024JAN17,043000,35.0,2024-01-17 04:30:00,18.005555578162532
87,2024JAN17,050000,35.0,2024-01-17 05:00:00,18.005555578162532
88,2024JAN17,053000,37.0,2024-01-17 05:30:00,19.034444468343246
89,2024JAN17,060000,37.0,2024-01-17 06:00:00,19.034444468343246
90,2024JAN17,063000,37.0,2024-01-17 06:30:00,19.034444468343246
91,2024JAN17,070000,37.0,2024-01-17 07:00:00,19.034444468343246
92,2024JAN17,073000,37.0,2024-01-17 07:30:00,19.034444468343246
93,2024JAN17,080000,37.0,2024-01-17 08:00:00,19.034444468343246
94,2024JAN17,083000,37.0,2024-01-17 08:30:00,19.034444468343246
95,2024JAN17,090000,37.0,2024-01-17 09:00:00,19.034444468343246
96,2024JAN17,093000,37.0,2024-01-17 09:30:00,19.034444468343246
97,2024JAN17,100000,37.0,2024-01-17 10:00:00,19.034444468343246
98,2024JAN17,103000,39.0,2024-01-17 10:30:00,20.063333358523963
99,2024JAN17,110000,39.0,2024-01-17 11:00:00,20.063333358523963
100,2024JAN17,113000,39.0,2024-01-17 11:30:00,20.063333358523963
101,2024JAN17,120000,39.0,2024-01-17 12:00:00,20.063333358523963
102,2024JAN17,123000,39.0,2024-01-17 12:30:00,20.063333358523963
103,2024JAN17,130000,39.0,2024-01-17 13:00:00,20.063333358523963
104,2024JAN17,133000,39.0,2024-01-17 13:30:00,20.063333358523963
105,2024JAN17,140000,39.0,2024-01-17 14:00:00,20.063333358523963
106,2024JAN17,142000,39.0,2024-01-17 14:20:00,20.063333358523963
107,2024JAN17,150000,39.0,2024-01-17 15:00:00,20.063333358523963
108,2024JAN17,153000,39.0,2024-01-17 15:30:00,20.063333358523963
109,2024JAN17,160000,39.0,2024-01-17 16:00:00,20.063333358523963
110,2024JAN17,163000,39.0,2024-01-17 16:30:00,20.063333358523963
111,2024JAN17,170000,41.0,2024-01-17 17:00:00,21.09222224870468
112,2024JAN17,173000,41.0,2024-01-17 17:30:00,21.09222224870468
113,2024JAN17,180000,41.0,2024-01-17 18:00:00,21.09222224870468
114,2024JAN17,183000,41.0,2024-01-17 18:30:00,21.09222224870468
115,2024JAN17,190000,41.0,2024-01-17 19:00:00,21.09222224870468
116,2024JAN17,193000,41.0,2024-01-17 19:30:00,21.09222224870468
117,2024JAN17,200000,41.0,2024-01-17 20:00:00,21.09222224870468
118,2024JAN17,203000,41.0,2024-01-17 20:30:00,21.09222224870468
119,2024JAN17,210000,41.0,2024-01-17 21:00:00,21.09222224870468
120,2024JAN17,213000,41.0,2024-01-17 21:30:00,21.09222224870468
121,2024JAN17,220000,41.0,2024-01-17 22:00:00,21.09222224870468
122,2024JAN17,223000,41.0,2024-01-17 22:30:00,21.09222224870468
123,2024JAN17,230000,41.0,2024-01-17 23:00:00,21.09222224870468
124,2024JAN17,233000,41.0,2024-01-17 23:30:00,21.09222224870468
125,2024JAN18,000000,43.0,2024-01-18 00:00:00,22.121111138885393
126,2024JAN18,003000,45.0,2024-01-18 00:30:00,23.15000002906611
127,2024JAN18,010000,45.0,2024-01-18 01:00:00,23.15000002906611
128,2024JAN18,013000,45.0,2024-01-18 01:30:00,23.15000002906611
129,2024JAN18,020000,45.0,2024-01-18 02:00:00,23.15000002906611
130,2024JAN18,022000,45.0,2024-01-18 02:20:00,23.15000002906611
131,2024JAN18,030000,45.0,2024-01-18 03:00:00,23.15000002906611
132,2024JAN18,033000,45.0,2024-01-18 03:30:00,23.15000002906611
133,2024JAN18,040000,45.0,2024-01-18 04:00:00,23.15000002906611
134,2024JAN18,043000,45.0,2024-01-18 04:30:00,23.15000002906611
135,2024JAN18,050000,45.0,2024-01-18 05:00:00,23.15000002906611
136,2024JAN18,053000,45.0,2024-01-18 05:30:00,23.15000002906611
137,2024JAN18,060000,45.0,2024-01-18 06:00:00,23.15000002906611
138,2024JAN18,063000,43.0,2024-01-18 06:30:00,22.121111138885393
139,2024JAN18,070000,43.0,2024-01-18 07:00:00,22.121111138885393
140,2024JAN18,073000,43.0,2024-01-18 07:30:00,22.121111138885393
141,2024JAN18,080000,41.0,2024-01-18 08:00:00,21.09222224870468
142,2024JAN18,083000,41.0,2024-01-18 08:30:00,21.09222224870468
143,2024JAN18,090000,41.0,2024-01-18 09:00:00,21.09222224870468
144,2024JAN18,093000,41.0,2024-01-18 09:30:00,21.09222224870468
145,2024JAN18,100000,41.0,2024-01-18 10:00:00,21.09222224870468
146,2024JAN18,103000,41.0,2024-01-18 10:30:00,21.09222224870468
147,2024JAN18,110000,41.0,2024-01-18 11:00:00,21.09222224870468
148,2024JAN18,113000,41.0,2024-01-18 11:30:00,21.09222224870468
149,2024JAN18,120000,41.0,2024-01-18 12:00:00,21.09222224870468
150,2024JAN18,123000,41.0,2024-01-18 12:30:00,21.09222224870468
151,2024JAN18,130000,41.0,2024-01-18 13:00:00,21.09222224870468
152,2024JAN18,133000,41.0,2024-01-18 13:30:00,21.09222224870468
153,2024JAN18,140000,41.0,2024-01-18 14:00:00,21.09222224870468
154,2024JAN18,142000,39.0,2024-01-18 14:20:00,20.063333358523963
155,2024JAN18,150000,37.0,2024-01-18 15:00:00,19.034444468343246
156,2024JAN18,153000,37.0,2024-01-18 15:30:00,19.034444468343246
157,2024JAN18,160000,37.0,2024-01-18 16:00:00,19.034444468343246
158,2024JAN18,163000,37.0,2024-01-18 16:30:00,19.034444468343246
159,2024JAN18,170000,37.0,2024-01-18 17:00:00,19.034444468343246
160,2024JAN18,173000,37.0,2024-01-18 17:30:00,19.034444468343246
161,2024JAN18,180000,37.0,2024-01-18 18:00:00,19.034444468343246
162,2024JAN18,183000,37.0,2024-01-18 18:30:00,19.034444468343246
163,2024JAN18,190000,35.0,2024-01-18 19:00:00,18.005555578162532
164,2024JAN18,193000,37.0,2024-01-18 19:30:00,19.034444468343246
165,2024JAN18,200000,41.0,2024-01-18 20:00:00,21.09222224870468
166,2024JAN18,202000,41.0,2024-01-18 20:20:00,21.09222224870468
167,2024JAN18,210000,41.0,2024-01-18 21:00:00,21.09222224870468
168,2024JAN18,213000,43.0,2024-01-18 21:30:00,22.121111138885393
169,2024JAN18,220000,43.0,2024-01-18 22:00:00,22.121111138885393
170,2024JAN18,223000,43.0,2024-01-18 22:30:00,22.121111138885393
171,2024JAN18,230000,43.0,2024-01-18 23:00:00,22.121111138885393
172,2024JAN18,233000,43.0,2024-01-18 23:30:00,22.121111138885393
173,2024JAN19,000000,43.0,2024-01-19 00:00:00,22.121111138885393
174,2024JAN19,003000,43.0,2024-01-19 00:30:00,22.121111138885393
175,2024JAN19,010000,45.0,2024-01-19 01:00:00,23.15000002906611
176,2024JAN19,013000,45.0,2024-01-19 01:30:00,23.15000002906611
177,2024JAN19,020000,47.0,2024-01-19 02:00:00,24.178888919246827
178,2024JAN19,022000,49.0,2024-01-19 02:20:00,25.207777809427544
179,2024JAN19,030000,49.0,2024-01-19 03:00:00,25.207777809427544
180,2024JAN19,033000,51.0,2024-01-19 03:30:00,26.236666699608257
181,2024JAN19,040000,53.0,2024-01-19 04:00:00,27.265555589788974
182,2024JAN19,043000,53.0,2024-01-19 04:30:00,27.265555589788974
183,2024JAN19,050000,53.0,2024-01-19 05:00:00,27.265555589788974
184,2024JAN19,053000,53.0,2024-01-19 05:30:00,27.265555589788974
185,2024JAN19,060000,53.0,2024-01-19 06:00:00,27.265555589788974
186,2024JAN19,063000,53.0,2024-01-19 06:30:00,27.265555589788974
187,2024JAN19,070000,53.0,2024-01-19 07:00:00,27.265555589788974
188,2024JAN19,073000,53.0,2024-01-19 07:30:00,27.265555589788974
189,2024JAN19,080000,53.0,2024-01-19 08:00:00,27.265555589788974
190,2024JAN19,082000,53.0,2024-01-19 08:20:00,27.265555589788974
191,2024JAN19,090000,53.0,2024-01-19 09:00:00,27.265555589788974
192,2024JAN19,093000,55.0,2024-01-19 09:30:00,28.29444447996969
193,2024JAN19,100000,55.0,2024-01-19 10:00:00,28.29444447996969
194,2024JAN19,103000,55.0,2024-01-19 10:30:00,28.29444447996969
195,2024JAN19,110000,55.0,2024-01-19 11:00:00,28.29444447996969
196,2024JAN19,113000,55.0,2024-01-19 11:30:00,28.29444447996969
197,2024JAN19,120000,55.0,2024-01-19 12:00:00,28.29444447996969
198,2024JAN19,123000,57.0,2024-01-19 12:30:00,29.323333370150408
199,2024JAN19,130000,57.0,2024-01-19 13:00:00,29.323333370150408
200,2024JAN19,133000,57.0,2024-01-19 13:30:00,29.323333370150408
201,2024JAN19,140000,59.0,2024-01-19 14:00:00,30.35222226033112
202,2024JAN19,142000,59.0,2024-01-19 14:20:00,30.35222226033112
203,2024JAN19,150000,59.0,2024-01-19 15:00:00,30.35222226033112
204,2024JAN19,153000,61.0,2024-01-19 15:30:00,31.38111115051184
205,2024JAN19,160000,61.0,2024-01-19 16:00:00,31.38111115051184
206,2024JAN19,163000,61.0,2024-01-19 16:30:00,31.38111115051184
207,2024JAN19,170000,63.0,2024-01-19 17:00:00,32.41000004069255
208,2024JAN19,173000,63.0,2024-01-19 17:30:00,32.41000004069255
209,2024JAN19,180000,63.0,2024-01-19 18:00:00,32.41000004069255
210,2024JAN19,183000,65.0,2024-01-19 18:30:00,33.43888893087327
211,2024JAN19,190000,65.0,2024-01-19 19:00:00,33.43888893087327
212,2024JAN19,193000,65.0,2024-01-19 19:30:00,33.43888893087327
213,2024JAN19,200000,67.4,2024-01-19 20:00:00,34.673555599090136
214,2024JAN19,203000,67.4,2024-01-19 20:30:00,34.673555599090136
215,2024JAN19,210000,67.4,2024-01-19 21:00:00,34.673555599090136
216,2024JAN19,213000,69.8,2024-01-19 21:30:00,35.90822226730699
217,2024JAN19,220000,69.8,2024-01-19 22:00:00,35.90822226730699
218,2024JAN19,223000,72.2,2024-01-19 22:30:00,37.14288893552385
219,2024JAN19,230000,72.2,2024-01-19 23:00:00,37.14288893552385
220,2024JAN19,233000,72.2,2024-01-19 23:30:00,37.14288893552385
221,2024JAN20,000000,72.2,2024-01-20 00:00:00,37.14288893552385
222,2024JAN20,003000,74.6,2024-01-20 00:30:00,38.3775556037407
223,2024JAN20,010000,74.6,2024-01-20 01:00:00,38.3775556037407
224,2024JAN20,013000,74.6,2024-01-20 01:30:00,38.3775556037407
225,2024JAN20,020000,74.6,2024-01-20 02:00:00,38.3775556037407
226,2024JAN20,022000,74.6,2024-01-20 02:20:00,38.3775556037407
227,2024JAN20,030000,77.0,2024-01-20 03:00:00,39.61222227195757
228,2024JAN20,033000,77.0,2024-01-20 03:30:00,39.61222227195757
229,2024JAN20,040000,77.0,2024-01-20 04:00:00,39.61222227195757
230,2024JAN20,043000,77.0,2024-01-20 04:30:00,39.61222227195757
231,2024JAN20,050000,77.0,2024-01-20 05:00:00,39.61222227195757
232,2024JAN20,053000,79.6,2024-01-20 05:30:00,40.94977782919249
233,2024JAN20,060000,79.6,2024-01-20 06:00:00,40.94977782919249
234,2024JAN20,063000,79.6,2024-01-20 06:30:00,40.94977782919249
235,2024JAN20,070000,79.6,2024-01-20 07:00:00,40.94977782919249
236,2024JAN20,073000,79.6,2024-01-20 07:30:00,40.94977782919249
237,2024JAN20,080000,79.6,2024-01-20 08:00:00,40.94977782919249
238,2024JAN20,083000,79.6,2024-01-20 08:30:00,40.94977782919249
239,2024JAN20,090000,79.6,2024-01-20 09:00:00,40.94977782919249
240,2024JAN20,093000,79.6,2024-01-20 09:30:00,40.94977782919249
241,2024JAN20,100000,79.6,2024-01-20 10:00:00,40.94977782919249
242,2024JAN20,103000,79.6,2024-01-20 10:30:00,40.94977782919249
243,2024JAN20,110000,82.2,2024-01-20 11:00:00,42.28733338642743
244,2024JAN20,113000,82.2,2024-01-20 11:30:00,42.28733338642743
245,2024JAN20,120000,82.2,2024-01-20 12:00:00,42.28733338642743
246,2024JAN20,123000,82.2,2024-01-20 12:30:00,42.28733338642743
247,2024JAN20,130000,82.2,2024-01-20 13:00:00,42.28733338642743
248,2024JAN20,133000,82.2,2024-01-20 13:30:00,42.28733338642743
249,2024JAN20,140000,82.2,2024-01-20 14:00:00,42.28733338642743
250,2024JAN20,142000,82.2,2024-01-20 14:20:00,42.28733338642743
251,2024JAN20,150000,82.2,2024-01-20 15:00:00,42.28733338642743
252,2024JAN20,153000,82.2,2024-01-20 15:30:00,42.28733338642743
253,2024JAN20,160000,82.2,2024-01-20 16:00:00,42.28733338642743
254,2024JAN20,163000,82.2,2024-01-20 16:30:00,42.28733338642743
255,2024JAN20,170000,82.2,2024-01-20 17:00:00,42.28733338642743
256,2024JAN20,173000,82.2,2024-01-20 17:30:00,42.28733338642743
257,2024JAN20,180000,82.2,2024-01-20 18:00:00,42.28733338642743
258,2024JAN20,183000,82.2,2024-01-20 18:30:00,42.28733338642743
259,2024JAN20,190000,82.2,2024-01-20 19:00:00,42.28733338642743
260,2024JAN20,193000,82.2,2024-01-20 19:30:00,42.28733338642743
261,2024JAN20,200000,82.2,2024-01-20 20:00:00,42.28733338642743
262,2024JAN20,203000,82.2,2024-01-20 20:30:00,42.28733338642743
263,2024JAN20,210000,82.2,2024-01-20 21:00:00,42.28733338642743
264,2024JAN20,213000,82.2,2024-01-20 21:30:00,42.28733338642743
265,2024JAN20,220000,79.6,2024-01-20 22:00:00,40.94977782919249
266,2024JAN20,223000,77.0,2024-01-20 22:30:00,39.61222227195757
267,2024JAN20,230000,74.6,2024-01-20 23:00:00,38.3775556037407
268,2024JAN20,233000,72.2,2024-01-20 23:30:00,37.14288893552385
269,2024JAN21,000000,69.8,2024-01-21 00:00:00,35.90822226730699
270,2024JAN21,003000,65.0,2024-01-21 00:30:00,33.43888893087327
271,2024JAN21,010000,65.0,2024-01-21 01:00:00,33.43888893087327
272,2024JAN21,013000,63.0,2024-01-21 01:30:00,32.41000004069255
273,2024JAN21,020000,63.0,2024-01-21 02:00:00,32.41000004069255
274,2024JAN21,022000,63.0,2024-01-21 02:20:00,32.41000004069255
275,2024JAN21,030000,63.0,2024-01-21 03:00:00,32.41000004069255
276,2024JAN21,033000,63.0,2024-01-21 03:30:00,32.41000004069255
277,2024JAN21,040000,63.0,2024-01-21 04:00:00,32.41000004069255
278,2024JAN21,043000,63.0,2024-01-21 04:30:00,32.41000004069255
279,2024JAN21,050000,61.0,2024-01-21 05:00:00,31.38111115051184
280,2024JAN21,053000,61.0,2024-01-21 05:30:00,31.38111115051184
281,2024JAN21,060000,59.0,2024-01-21 06:00:00,30.35222226033112
282,2024JAN21,063000,55.0,2024-01-21 06:30:00,28.29444447996969
283,2024JAN21,070000,55.0,2024-01-21 07:00:00,28.29444447996969
284,2024JAN21,073000,53.0,2024-01-21 07:30:00,27.265555589788974
285,2024JAN21,080000,51.0,2024-01-21 08:00:00,26.236666699608257
286,2024JAN21,083000,49.0,2024-01-21 08:30:00,25.207777809427544
287,2024JAN21,090000,49.0,2024-01-21 09:00:00,25.207777809427544
288,2024JAN21,093000,49.0,2024-01-21 09:30:00,25.207777809427544
289,2024JAN21,100000,49.0,2024-01-21 10:00:00,25.207777809427544
290,2024JAN21,103000,49.0,2024-01-21 10:30:00,25.207777809427544
291,2024JAN21,110000,47.0,2024-01-21 11:00:00,24.178888919246827
292,2024JAN21,113000,47.0,2024-01-21 11:30:00,24.178888919246827
293,2024JAN21,120000,47.0,2024-01-21 12:00:00,24.178888919246827
294,2024JAN21,123000,47.0,2024-01-21 12:30:00,24.178888919246827
295,2024JAN21,130000,47.0,2024-01-21 13:00:00,24.178888919246827
296,2024JAN21,133000,47.0,2024-01-21 13:30:00,24.178888919246827
297,2024JAN21,140000,47.0,2024-01-21 14:00:00,24.178888919246827
298,2024JAN21,142000,47.0,2024-01-21 14:20:00,24.178888919246827
299,2024JAN21,150000,47.0,2024-01-21 15:00:00,24.178888919246827
300,2024JAN21,153000,47.0,2024-01-21 15:30:00,24.178888919246827
301,2024JAN21,160000,47.0,2024-01-21 16:00:00,24.178888919246827
302,2024JAN21,163000,47.0,2024-01-21 16:30:00,24.178888919246827
303,2024JAN21,170000,47.0,2024-01-21 17:00:00,24.178888919246827
304,2024JAN21,173000,47.0,2024-01-21 17:30:00,24.178888919246827
305,2024JAN21,180000,47.0,2024-01-21 18:00:00,24.178888919246827
306,2024JAN21,183000,47.0,2024-01-21 18:30:00,24.178888919246827
307,2024JAN21,190000,47.0,2024-01-21 19:00:00,24.178888919246827
308,2024JAN21,193000,47.0,2024-01-21 19:30:00,24.178888919246827
309,2024JAN21,200000,47.0,2024-01-21 20:00:00,24.178888919246827
310,2024JAN21,203000,47.0,2024-01-21 20:30:00,24.178888919246827
311,2024JAN21,210000,47.0,2024-01-21 21:00:00,24.178888919246827
312,2024JAN21,213000,45.0,2024-01-21 21:30:00,23.15000002906611
313,2024JAN21,220000,45.0,2024-01-21 22:00:00,23.15000002906611
314,2024JAN21,223000,43.0,2024-01-21 22:30:00,22.121111138885393
315,2024JAN21,230000,41.0,2024-01-21 23:00:00,21.09222224870468
316,2024JAN21,233000,41.0,2024-01-21 23:30:00,21.09222224870468
317,2024JAN22,000000,41.0,2024-01-22 00:00:00,21.09222224870468
318,2024JAN22,003000,41.0,2024-01-22 00:30:00,21.09222224870468
319,2024JAN22,010000,41.0,2024-01-22 01:00:00,21.09222224870468
320,2024JAN22,013000,41.0,2024-01-22 01:30:00,21.09222224870468
321,2024JAN22,020000,41.0,2024-01-22 02:00:00,21.09222224870468
322,2024JAN22,022000,41.0,2024-01-22 02:20:00,21.09222224870468
323,2024JAN22,030000,41.0,2024-01-22 03:00:00,21.09222224870468
324,2024JAN22,033000,41.0,2024-01-22 03:30:00,21.09222224870468
325,2024JAN22,040000,43.0,2024-01-22 04:00:00,22.121111138885393
326,2024JAN22,043000,45.0,2024-01-22 04:30:00,23.15000002906611
327,2024JAN22,050000,45.0,2024-01-22 05:00:00,23.15000002906611
328,2024JAN22,053000,49.0,2024-01-22 05:30:00,25.207777809427544
329,2024JAN22,060000,51.0,2024-01-22 06:00:00,26.236666699608257
330,2024JAN22,063000,51.0,2024-01-22 06:30:00,26.236666699608257
331,2024JAN22,070000,51.0,2024-01-22 07:00:00,26.236666699608257
332,2024JAN22,073000,51.0,2024-01-22 07:30:00,26.236666699608257
333,2024JAN22,080000,51.0,2024-01-22 08:00:00,26.236666699608257
334,2024JAN22,083000,51.0,2024-01-22 08:30:00,26.236666699608257
335,2024JAN22,090000,51.0,2024-01-22 09:00:00,26.236666699608257
336,2024JAN22,093000,51.0,2024-01-22 09:30:00,26.236666699608257
337,2024JAN22,100000,51.0,2024-01-22 10:00:00,26.236666699608257
338,2024JAN22,103000,51.0,2024-01-22 10:30:00,26.236666699608257
339,2024JAN22,110000,51.0,2024-01-22 11:00:00,26.236666699608257
